hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_reviews,room_Hotel room,room_Private room,room_Shared room,nbhd_Bourse,nbhd_Buttes-Chaumont,nbhd_Buttes-Montmartre,nbhd_Entrepôt,nbhd_Gobelins,nbhd_Hôtel-de-Ville,nbhd_Louvre,nbhd_Luxembourg,nbhd_Ménilmontant,nbhd_Observatoire,nbhd_Opéra,nbhd_Palais-Bourbon,nbhd_Panthéon,nbhd_Passy,nbhd_Popincourt,nbhd_Reuilly,nbhd_Temple,nbhd_Vaugirard,nbhd_Élysée,amenity_count,has_wifi,has_kitchen,has_ac
13.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,48.87321488782761,2.3875681729397136,1.0,0.0,1.0,0.0,0.3333333333333333,-0.48905109489051096,3,3,30,30,3.0,30.0,1.0,1,15,19,0.3436123348017621,-0.32558139534883723,0,0,111,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.3684210526315789,True,True,False
1.0,11.0,1.0,11.0,0.0,1.0,0.0,1.0,48.8732942,2.3799371,1.5,0.0,1.0,2.0,-0.3333333333333333,1.1094890510948905,1,2,1125,1125,2.0,1125.0,1.0,0,4,12,0.18061674008810572,-0.2558139534883721,0,0,76,0,0,0.0,4.33,4.33,4.33,4.0,4.0,4.67,4.67,0.0,1,1,0,0,-0.33333333333333326,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6842105263157895,True,True,False
10.0,6.0,10.0,6.0,0.0,1.0,1.0,1.0,48.89065,2.35128,-0.5,0.0,0.0,-1.0,9.333333333333334,-0.08029197080291971,30,30,310,310,30.0,310.0,1.0,0,14,23,-0.44933920704845814,-0.32558139534883723,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8947368421052632,True,True,False
5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,48.86058,2.35035,0.5,1.0,1.0,0.0,0.0,-0.0072992700729927005,2,4,360,360,3.0,360.0,1.0,6,30,54,-0.5726872246696035,0.9069767441860465,8,0,73,6,83,27498.0,4.17,4.23,4.13,4.13,4.63,4.87,4.15,0.0,47,47,0,0,0.21088435374149653,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2631578947368421,True,True,False
9.0,4.0,9.0,4.0,0.0,1.0,1.0,1.0,48.83533,2.35364,2.0,0.5,2.0,3.0,1.6666666666666667,1.1094890510948905,7,7,1125,1125,7.0,1125.0,1.0,15,45,59,0.22026431718061673,0.11627906976744186,0,0,84,1,0,0.0,4.53,4.74,3.74,4.79,4.89,4.89,4.63,0.0,1,1,0,0,-0.2993197278911564,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2631578947368421,True,True,False
1.0,6.0,1.0,6.0,0.0,4.0,1.0,1.0,48.89417,2.33949,3.5,3.0,4.0,3.0,0.0,-0.0072992700729927005,2,4,360,360,3.2,360.0,1.0,0,18,36,0.4052863436123348,-0.32558139534883723,0,0,125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,-0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05263157894736842,True,True,False
9.0,7.0,7.0,8.0,0.0,1.0,1.0,1.0,48.84916,2.37401,-0.5,0.0,0.0,-1.0,0.0,-0.5109489051094891,2,2,15,15,2.0,15.0,1.0,13,40,68,0.1277533039647577,1.3255813953488371,22,7,173,20,229,26221.0,4.69,4.82,4.76,4.89,4.9,4.85,4.39,0.0,1,1,0,0,0.08163265306122447,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05263157894736842,True,True,False
4.0,3.0,4.0,3.0,0.0,97.0,1.0,1.0,48.87047576904297,2.364176988601685,0.5,0.0,2.0,1.0,0.3333333333333333,1.1094890510948905,3,3,1125,1125,3.0,1125.0,1.0,0,16,22,-0.7973568281938326,0.13953488372093023,3,0,22,4,31,8153.0,4.85,4.95,4.8,4.75,5.0,5.0,4.8,0.0,88,88,0,0,-0.2993197278911564,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.631578947368421,True,True,False
9.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,48.85632,2.33681,0.5,0.0,1.0,0.0,9.333333333333334,-0.40145985401459855,30,30,90,90,30.0,90.0,1.0,0,25,55,0.14096916299559473,-0.27906976744186046,2,1,153,1,120,13760.0,4.0,5.0,4.5,5.0,5.0,5.0,4.0,0.0,1,1,0,0,-0.22448979591836732,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.10526315789473684,True,True,False
4.0,3.0,2.0,10.0,0.0,32.0,1.0,1.0,48.8556,2.30504,0.5,0.0,0.0,-1.0,0.0,1.1094890510948905,2,4,1125,1125,3.6,1125.0,1.0,2,2,2,-0.14977973568281938,0.813953488372093,27,4,2,20,255,103976.0,4.59,4.78,4.69,4.86,4.88,4.96,4.65,0.0,30,30,0,0,0.673469387755102,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.10526315789473684,True,True,False
3.0,3.0,3.0,3.0,1.0,66.0,1.0,1.0,48.8534418,2.3358651,-0.5,0.0,0.0,-1.0,9.333333333333334,1.1094890510948905,30,30,1125,1125,30.0,1125.0,1.0,30,60,90,0.7136563876651982,-0.20930232558139536,3,0,198,4,180,27623.0,4.8,4.8,4.6,5.0,4.8,5.0,4.8,0.0,65,65,0,0,-0.26530612244897955,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.10526315789473684,True,True,True
10.0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,48.84913688295828,2.3441327437684985,0.5,0.0,0.0,0.0,1.6666666666666667,-0.40145985401459855,7,7,90,90,7.0,90.0,1.0,0,25,52,0.5066079295154186,-0.32558139534883723,0,0,148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.10526315789473684,True,True,False
13.0,8.0,8.0,7.0,0.0,1.0,1.0,1.0,48.87582511630013,2.403227267743661,0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,29,59,89,0.2907488986784141,-0.32558139534883723,0,0,195,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.105263157894737,True,True,False
7.0,10.0,7.0,1.0,0.0,110.0,1.0,1.0,48.841926,2.3252215,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.40145985401459855,1,1,90,90,1.0,90.0,1.0,7,16,41,0.4669603524229075,2.627906976744186,50,6,148,47,255,50235.0,4.89,4.93,4.82,4.91,4.96,4.98,4.74,0.0,19,18,1,0,2.299319727891156,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,True,False,False
4.0,0.0,4.0,0.0,0.0,532.0,1.0,1.0,48.82652,2.35165,0.5,0.0,0.0,0.0,9.333333333333334,-0.0948905109489051,30,30,300,300,30.0,300.0,1.0,0,4,24,-0.31277533039647576,-0.32558139534883723,0,0,129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,260,190,0,-0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6842105263157895,True,True,False
9.0,5.0,9.0,5.0,0.0,2.0,1.0,1.0,48.84585,2.40247,0.0,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,27,57,87,0.7004405286343612,-0.2558139534883721,1,0,194,1,10,2160.0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,0.0,2,1,1,0,-0.38095238095238093,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.0526315789473684,True,True,False
13.0,11.0,4.0,0.0,1.0,5.0,1.0,1.0,48.86395704108362,2.3740598328185847,0.5,0.0,0.0,0.0,9.333333333333334,-0.08759124087591241,30,30,305,305,30.0,305.0,1.0,0,17,47,0.5242290748898678,-0.16279069767441862,1,0,155,2,60,6859.0,5.0,5.0,5.0,5.0,5.0,5.0,4.57,0.0,5,4,1,0,-0.3061224489795918,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8947368421052632,True,True,True
9.0,0.0,8.0,11.0,1.0,1.0,1.0,0.0,48.86117,2.36564,0.5,0.5,1.0,0.0,-0.3333333333333333,-0.40145985401459855,1,1,90,90,1.0,90.0,1.0,23,53,77,0.5814977973568282,2.186046511627907,17,2,158,11,177,78942.0,4.87,4.94,4.72,4.93,4.98,4.98,4.79,0.0,1,1,0,0,0.25850340136054417,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.7368421052631579,True,True,False
9.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,48.83771297330704,2.3038267716765404,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.38686131386861317,1,85,100,100,31.4,100.0,1.0,1,10,30,-0.7444933920704846,-0.023255813953488372,13,1,34,7,135,12209.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1,1,0,0,0.45578231292517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.47368421052631576,True,True,False
12.0,10.0,12.0,10.0,0.0,121.0,1.0,1.0,48.85934,2.35463,0.5,0.0,0.0,0.0,0.0,1.1094890510948905,2,3,3,1125,2.9,174.1,1.0,7,24,47,0.5242290748898678,0.7441860465116279,4,0,155,7,42,10570.0,4.3,4.43,4.2,4.65,4.76,4.98,4.28,0.0,113,113,0,0,-0.16326530612244894,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47368421052631576,True,True,False
8.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,48.88822,2.3918,0.5,0.0,1.0,0.0,0.0,-0.44525547445255476,2,2,60,60,2.0,60.0,1.0,14,16,46,0.47577092511013214,-0.2558139534883721,2,0,143,2,21,3843.0,5.0,4.67,4.67,5.0,5.0,4.67,4.67,0.0,3,0,3,0,-0.27210884353741494,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.42105263157894735,True,True,False
2.0,8.0,2.0,8.0,0.0,122.0,1.0,1.0,48.8503021,2.3859997,0.5,0.0,0.0,0.0,9.333333333333334,0.0,30,30,365,365,30.0,365.0,1.0,1,20,50,0.004405286343612335,-0.16279069767441862,3,0,125,4,180,13617.0,4.86,4.57,4.86,4.86,5.0,5.0,4.71,0.0,108,108,0,0,-0.19727891156462582,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.42105263157894735,True,True,False
9.0,1.0,7.0,11.0,0.0,1.0,1.0,1.0,48.86249,2.37401,1.5,1.0,2.0,1.0,0.3333333333333333,-0.48905109489051096,3,4,30,30,4.0,30.0,1.0,3,11,13,-0.8325991189427313,0.18604651162790697,4,0,14,4,42,10948.0,4.91,4.91,4.82,4.91,4.91,4.73,4.68,0.0,1,1,0,0,-0.27210884353741494,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8421052631578947,True,True,False
5.0,10.0,1.0,6.0,0.0,1.0,1.0,1.0,48.8747585,2.3833046,1.0,0.0,1.0,2.0,-0.3333333333333333,-0.5021897810218978,1,1,21,21,1.0,21.0,1.0,23,53,83,-0.13215859030837004,-0.3023255813953488,0,0,173,1,0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1,1,0,0,-0.3877551020408163,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21052631578947367,True,True,True
13.0,0.0,6.0,7.0,0.0,1.0,1.0,1.0,48.86506,2.33671,0.5,0.5,1.0,1.0,1.6666666666666667,1.1094890510948905,7,7,1125,1125,7.0,1125.0,1.0,0,0,0,-0.4889867841409692,0.18604651162790697,3,0,1,3,42,20820.0,4.91,5.0,5.0,5.0,5.0,5.0,4.73,0.0,1,1,0,0,-0.23809523809523805,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.5789473684210527,True,True,True
10.0,8.0,1.0,10.0,0.0,1.0,1.0,1.0,48.87418599999999,2.398576,-0.5,0.0,0.0,0.0,0.6666666666666666,-0.48905109489051096,4,4,30,30,4.0,30.0,1.0,19,49,79,-0.5462555066079295,0.5581395348837209,4,0,79,16,42,5282.0,4.84,4.89,4.76,4.87,4.95,4.79,4.71,0.0,1,1,0,0,0.7074829931972788,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.05263157894736842,True,True,False
2.0,7.0,2.0,5.0,0.0,1.0,1.0,1.0,48.86172004916821,2.379097981952387,-0.5,0.0,0.0,-1.0,0.3333333333333333,0.0,3,3,365,365,3.0,365.0,1.0,20,50,80,-0.5418502202643172,-0.32558139534883723,0,0,80,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,True,True,False
7.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,48.83333,2.29293,0.5,0.0,0.0,0.0,-0.3333333333333333,1.1094890510948905,1,1,1125,1125,1.0,1125.0,1.0,1,1,4,-0.8766519823788547,2.255813953488372,4,2,4,0,42,7686.0,4.41,4.57,4.41,4.54,4.43,4.74,4.28,0.0,2,2,0,0,0.44217687074829926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3684210526315789,True,True,False
14.0,5.0,14.0,3.0,0.0,2.0,1.0,1.0,48.84670666577164,2.366586577953958,0.0,0.0,0.0,0.0,0.0,0.0,2,5,365,365,3.3,365.0,1.0,9,30,56,0.5462555066079295,1.4186046511627908,31,0,158,34,255,40800.0,4.69,4.64,4.88,4.89,4.92,4.81,4.63,0.0,2,1,1,0,1.3129251700680271,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.47368421052631576,True,True,False
11.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,48.8327925,2.301517,0.5,0.0,0.0,-1.0,0.6666666666666666,0.0,4,4,365,365,4.0,365.0,1.0,0,0,0,-0.00881057268722467,-0.32558139534883723,0,0,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2105263157894737,True,True,False
1.0,9.0,1.0,8.0,1.0,233.0,1.0,1.0,48.86604,2.36357,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.49635036496350365,1,3,25,25,2.9,25.0,1.0,12,38,58,0.5022026431718062,3.372093023255814,13,1,163,8,135,37260.0,4.66,4.78,4.79,4.6,4.46,4.86,4.43,0.0,226,225,0,1,1.3673469387755102,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9473684210526315,True,True,False
7.0,0.0,7.0,0.0,0.0,4.0,1.0,1.0,48.84996,2.34614,-1.0,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,1,7,1125,1.0,218.3,1.0,19,49,79,0.3568281938325991,-0.16279069767441862,0,0,183,2,0,0.0,4.71,5.0,5.0,5.0,4.71,5.0,4.29,0.0,4,0,0,0,-0.37414965986394555,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.3684210526315789,True,False,True
3.0,4.0,3.0,4.0,1.0,114.0,1.0,1.0,48.8676515,2.2843148,-0.5,0.0,0.0,-1.0,9.333333333333334,0.34306569343065696,30,90,600,600,84.6,600.0,1.0,0,18,33,-0.7180616740088106,-0.32558139534883723,0,0,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,84,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9473684210526315,True,True,False
13.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,48.84769,2.36769,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.31386861313868614,1,30,150,150,29.4,150.0,1.0,26,56,86,0.6960352422907489,1.558139534883721,10,0,192,9,104,23816.0,4.95,4.98,4.81,4.94,4.99,4.95,4.9,0.0,1,1,0,0,0.1768707482993197,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.10526315789473684,True,True,False
9.0,3.0,3.0,0.0,0.0,46.0,1.0,1.0,48.88292681672943,2.3904242085987004,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,2,365,365,2.0,365.0,1.0,21,21,37,0.2643171806167401,1.186046511627907,23,1,144,24,239,33938.0,4.26,4.4,4.54,4.55,4.65,4.23,4.09,0.0,43,43,0,0,1.0476190476190474,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2631578947368421,True,True,True
12.0,10.0,1.0,9.0,0.0,1.0,1.0,1.0,48.89257,2.36171,1.0,0.0,1.0,1.0,-0.3333333333333333,-0.40145985401459855,1,2,90,90,2.0,90.0,1.0,4,25,33,-0.748898678414097,1.3488372093023255,29,3,33,33,255,48068.0,4.85,4.9,4.47,4.82,4.93,4.69,4.75,0.0,1,1,0,0,1.8843537414965985,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42105263157894735,True,True,False
3.0,6.0,3.0,5.0,0.0,211.0,1.0,1.0,48.8722414,2.2868262,0.5,1.0,1.0,0.0,9.333333333333334,-0.35036496350364965,30,30,125,125,30.0,125.0,1.0,0,0,0,0.29955947136563876,-0.3023255813953488,1,0,94,0,60,13220.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,199,199,0,0,-0.1768707482993197,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2631578947368421,True,True,False
7.0,7.0,6.0,8.0,0.0,1.0,1.0,1.0,48.86994,2.39042,0.0,1.0,0.0,2.0,0.0,-0.48905109489051096,2,2,30,30,2.0,30.0,1.0,5,35,64,0.5991189427312775,-0.18604651162790697,1,1,171,1,10,1885.0,5.0,4.67,4.83,5.0,5.0,5.0,5.0,0.0,1,1,0,0,-0.346938775510204,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3157894736842105,True,True,False
9.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,48.83378105448654,2.3112652480047307,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,6,18,18,-0.8149779735682819,1.627906976744186,57,4,18,57,255,32895.0,4.68,4.63,4.36,4.9,4.94,4.77,4.57,0.0,3,3,0,0,2.1768707482993195,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.631578947368421,True,True,False
2.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,48.881634,2.3883013,-0.5,0.0,0.0,-1.0,2.6666666666666665,-0.48905109489051096,10,10,30,30,10.0,30.0,1.0,0,0,0,-0.5903083700440529,0.09302325581395349,9,2,25,8,180,16290.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,0.0,1,1,0,0,0.0408163265306122,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5263157894736842,True,True,False
1.0,3.0,1.0,3.0,1.0,36.0,1.0,1.0,48.83712,2.35138,-0.5,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,5,9,9,-0.4977973568281938,0.23255813953488372,24,6,9,1,250,32875.0,4.71,4.75,4.67,4.83,4.83,4.96,4.58,0.0,32,26,6,0,2.204081632653061,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.3157894736842105,True,True,False
8.0,9.0,8.0,9.0,0.0,72.0,1.0,1.0,48.8639,2.35673,-0.5,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,2,8,1125,1.7,552.7,1.0,9,26,38,-0.07048458149779736,1.069767441860465,9,1,128,9,94,20680.0,4.52,4.67,4.65,4.72,4.58,4.93,4.48,0.0,72,72,0,0,-0.013605442176870758,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.3684210526315789,True,True,False
7.0,10.0,2.0,4.0,0.0,5.0,1.0,1.0,48.8522012297078,2.3452505476864367,0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,2,3,10,-0.5110132158590308,2.0697674418604652,62,1,87,74,255,58395.0,4.74,4.83,4.91,4.82,4.97,4.65,4.71,0.0,4,4,0,0,3.4217687074829928,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.3157894736842106,False,True,False
2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,48.886635758887536,2.3455769181184887,-0.5,0.0,0.0,-1.0,0.3333333333333333,0.0,3,3,365,365,3.0,365.0,1.0,16,37,67,0.6123348017621145,-0.2558139534883721,3,2,175,0,31,6706.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1,1,0,0,0.6870748299319726,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15789473684210525,True,True,False
11.0,7.0,11.0,7.0,0.0,1.0,1.0,1.0,48.83766,2.28748,1.0,0.0,1.0,1.0,2.6666666666666665,0.0,10,10,365,365,10.0,365.0,1.0,0,0,0,-0.4052863436123348,0.7441860465116279,2,0,0,4,40,7304.0,4.57,4.76,4.61,4.78,4.83,4.76,4.48,0.0,1,1,0,0,-0.2040816326530612,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.05263157894736842,True,True,False
10.0,11.0,4.0,3.0,0.0,2.0,1.0,1.0,48.89151373444023,2.37822305975724,-0.5,0.0,0.0,-1.0,0.0,-0.5284671532846715,2,2,3,3,2.0,3.0,1.0,0,14,44,-0.7004405286343612,-0.06976744186046512,9,0,44,8,94,6204.0,4.91,4.91,4.91,4.91,4.91,4.73,4.91,0.0,2,1,1,0,0.054421768707482956,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8947368421052632,True,True,False
12.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,48.88708,2.31236,-0.5,0.0,0.0,-1.0,0.0,0.0,2,5,365,365,2.1,365.0,1.0,7,37,67,0.2555066079295154,-0.023255813953488372,13,2,92,9,135,25853.0,4.85,5.0,4.62,4.85,5.0,4.92,5.0,0.0,1,1,0,0,0.3401360544217686,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3157894736842105,True,True,False
12.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,48.83837697399437,2.392665557563305,-0.5,-0.5,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,0,0,0,-0.7092511013215859,-0.27906976744186046,0,0,0,0,0,0.0,5.0,4.5,4.5,5.0,4.5,4.5,4.5,0.0,1,0,1,0,-0.36734693877551017,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9473684210526315,True,True,False
7.0,11.0,7.0,11.0,0.0,3.0,1.0,1.0,48.84729,2.3867,-0.5,0.0,0.0,0.0,0.3333333333333333,1.1094890510948905,3,3,1125,1125,3.0,1125.0,1.0,15,45,75,0.6475770925110133,0.23255813953488372,6,1,180,3,62,7584.0,4.67,4.75,4.63,4.88,4.92,4.88,4.42,0.0,1,1,0,0,-0.25850340136054417,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2631578947368421,True,True,False
2.0,6.0,2.0,6.0,0.0,142.0,1.0,1.0,48.88329580000001,2.2886979,-0.5,0.0,0.0,0.0,9.333333333333334,0.34306569343065696,30,90,600,600,83.3,600.0,1.0,5,35,65,0.6035242290748899,-0.32558139534883723,0,0,170,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,116,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8421052631578947,True,True,False
6.0,7.0,6.0,7.0,1.0,10.0,1.0,1.0,48.86416,2.3577,-0.5,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,2,10,1125,1.9,58.9,1.0,5,12,23,0.1894273127753304,0.4418604651162791,8,0,99,11,83,30295.0,4.79,4.85,4.61,4.85,4.91,4.85,4.48,0.0,10,10,0,0,-0.027210884353741516,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.21052631578947367,True,True,True
10.0,4.0,4.0,4.0,0.0,3.0,1.0,1.0,48.84891,2.37255,-0.5,0.0,0.0,-1.0,9.333333333333334,-0.0948905109489051,30,30,300,300,30.0,300.0,1.0,6,10,19,0.13215859030837004,0.09302325581395349,4,0,63,4,240,11064.0,4.22,4.28,4.17,5.0,4.89,4.72,4.06,0.0,3,3,0,0,-0.19047619047619047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.5789473684210527,True,True,False
